tract_fips,location_name,county_name,no_insurance_pct,high_bp_prevalence,heart_disease_prevalence,annual_checkup_pct,smoking_prevalence,diabetes_prevalence,obesity_prevalence,stroke_prevalence,CensusTract,State,County,Urban,LILATracts_1And10,LILATracts_halfAnd10,LILATracts_1And20,lapophalf,lapop1,lapop10,lalowihalf,lalowi1,lalowi10,health_risk_score,health_risk_category,is_food_desert,combined_risk
06001420500,6001420500,Alameda,3.9,25.3,4.5,72.1,8.0,8.0,18.4,2.3,6001420500.0,California,Alameda County,1.0,0.0,0.0,0.0,,,,,,,12.02,Medium Risk,False,Low Risk
06001420600,6001420600,Alameda,3.0,27.8,5.7,74.5,6.9,8.4,18.0,2.7,6001420600.0,California,Alameda County,1.0,0.0,0.0,0.0,,,,,,,12.580000000000002,Medium Risk,False,Low Risk
06001421100,6001421100,Alameda,2.4,32.2,6.7,77.4,5.8,9.0,17.3,3.0,6001421100.0,California,Alameda County,1.0,0.0,0.0,0.0,1991.99997451356,1030.62420824077,,74.8533706174497,57.3619341928134,,13.520000000000001,Medium Risk,False,Low Risk
06001421200,6001421200,Alameda,2.2,31.4,6.7,77.8,5.1,8.6,17.1,2.9,6001421200.0,California,Alameda County,1.0,0.0,0.0,0.0,2576.28420124948,455.358049154282,,135.661002510227,16.1968080848455,,13.2,Medium Risk,False,Low Risk
06001421300,6001421300,Alameda,2.8,31.3,6.5,76.9,6.5,8.9,18.2,3.0,6001421300.0,California,Alameda County,1.0,0.0,0.0,0.0,0.2400903403759,,,0.0136110698804259,,,13.540000000000001,Medium Risk,False,Low Risk
06001421400,6001421400,Alameda,3.2,32.6,7.9,75.5,8.2,9.8,19.3,3.8,6001421400.0,California,Alameda County,1.0,0.0,0.0,0.0,508.030828878284,,,79.6630519106984,,,14.559999999999999,Medium Risk,False,Low Risk
06001421500,6001421500,Alameda,3.1,31.0,6.9,76.4,6.5,9.0,18.3,3.1,6001421500.0,California,Alameda County,1.0,0.0,0.0,0.0,3410.9785596896,1280.79251181334,,299.318067328059,91.5031102309003,,13.66,Medium Risk,False,Low Risk
06001421600,6001421600,Alameda,2.8,29.9,6.3,76.0,5.5,8.3,17.8,2.8,6001421600.0,California,Alameda County,1.0,0.0,0.0,0.0,2594.63310899399,866.211083188653,,279.174646379659,117.215576676652,,13.020000000000001,Medium Risk,False,Low Risk
06001421700,6001421700,Alameda,4.1,24.8,5.1,70.6,8.3,7.3,18.6,2.5,6001421700.0,California,Alameda County,1.0,0.0,0.0,0.0,,,,,,,11.98,Medium Risk,False,Low Risk
06001421800,6001421800,Alameda,3.1,28.2,5.5,74.3,6.8,8.0,18.5,2.6,6001421800.0,California,Alameda County,1.0,0.0,0.0,0.0,,,,,,,12.66,Medium Risk,False,Low Risk
06001421900,6001421900,Alameda,3.4,27.6,5.1,73.8,7.1,8.1,19.1,2.5,6001421900.0,California,Alameda County,1.0,0.0,0.0,0.0,,,,,,,12.66,Medium Risk,False,Low Risk
06001422000,6001422000,Alameda,4.9,24.6,3.8,69.2,9.3,7.3,22.1,2.2,6001422000.0,California,Alameda County,1.0,0.0,0.0,0.0,138.757513776422,9.37473160028458,,41.9764729384333,2.18199326843023,,12.540000000000001,Medium Risk,False,Low Risk
06001422100,6001422100,Alameda,5.6,25.4,4.3,70.2,10.0,8.0,21.4,2.3,6001422100.0,California,Alameda County,1.0,0.0,0.0,0.0,,,,,,,12.940000000000001,Medium Risk,False,Low Risk
06001422200,6001422200,Alameda,4.2,24.2,4.2,70.2,8.3,7.1,19.1,2.2,6001422200.0,California,Alameda County,1.0,0.0,0.0,0.0,,,,,,,11.760000000000002,Medium Risk,False,Low Risk
06001422300,6001422300,Alameda,4.0,23.5,4.4,70.6,6.7,7.0,17.8,2.2,6001422300.0,California,Alameda County,1.0,0.0,0.0,0.0,,,,,,,11.34,Medium Risk,False,Low Risk
06001422400,6001422400,Alameda,4.2,17.5,2.9,66.7,5.8,4.8,15.0,1.5,6001422400.0,California,Alameda County,1.0,0.0,0.0,0.0,,,,,,,8.88,Low Risk,False,Low Risk
06001422500,6001422500,Alameda,6.6,15.4,2.8,64.0,9.1,4.4,17.2,1.6,6001422500.0,California,Alameda County,1.0,0.0,1.0,0.0,2945.66702991724,,,1463.38991701603,,,9.28,Low Risk,False,Low Risk
06001422700,6001422700,Alameda,7.8,12.7,2.0,62.1,10.3,3.4,17.8,1.3,6001422700.0,California,Alameda County,1.0,0.0,1.0,0.0,4884.99997984804,142.147354632616,,3478.80969919916,64.3724445104599,,8.74,Low Risk,False,Low Risk
06001422800,6001422800,Alameda,11.6,11.9,1.6,62.7,9.7,3.2,18.0,1.1,6001422800.0,California,Alameda County,1.0,0.0,1.0,0.0,3432.71636009216,,,3022.47965621948,,,9.260000000000002,Low Risk,False,Low Risk
06001422901,6001422901,Alameda,7.4,18.4,3.3,65.0,10.3,6.1,17.0,2.0,,,,1.0,0.0,,,,,,,,,10.44,Medium Risk,False,Low Risk
06001422902,6001422902,Alameda,7.4,21.8,3.8,66.3,12.5,7.5,21.7,2.4,,,,1.0,0.0,,,,,,,,,12.44,Medium Risk,False,Low Risk
06001423000,6001423000,Alameda,3.7,23.2,4.2,70.3,7.2,6.7,18.6,2.1,6001423000.0,California,Alameda County,1.0,0.0,0.0,0.0,,,,,,,11.280000000000001,Medium Risk,False,Low Risk
06001423100,6001423100,Alameda,6.5,29.3,6.0,73.0,9.8,9.9,22.6,3.4,6001423100.0,California,Alameda County,1.0,0.0,0.0,0.0,,,,,,,14.86,Medium Risk,False,Low Risk
06001423200,6001423200,Alameda,8.0,27.8,4.9,70.2,11.8,9.5,24.5,3.0,6001423200.0,California,Alameda County,1.0,0.0,0.0,0.0,,,,,,,14.940000000000001,Medium Risk,False,Low Risk
06001423300,6001423300,Alameda,5.5,29.6,5.6,72.9,10.0,10.2,24.0,3.5,6001423300.0,California,Alameda County,1.0,0.0,0.0,0.0,,,,,,,14.98,Medium Risk,False,Low Risk
06001423400,6001423400,Alameda,5.7,25.2,4.2,70.5,8.6,7.8,21.8,2.5,6001423400.0,California,Alameda County,1.0,0.0,0.0,0.0,,,,,,,12.940000000000001,Medium Risk,False,Low Risk
06001423500,6001423500,Alameda,4.7,25.9,4.8,70.7,7.9,7.9,20.0,2.6,6001423500.0,California,Alameda County,1.0,0.0,0.0,0.0,,,,,,,12.66,Medium Risk,False,Low Risk
06001423601,6001423601,Alameda,3.8,21.6,4.1,70.1,6.3,6.1,18.2,2.0,6001423601.0,California,Alameda County,1.0,0.0,0.0,0.0,248.420964837074,,,63.2002969682217,,,10.76,Medium Risk,False,Low Risk
06001423602,6001423602,Alameda,7.7,18.2,3.4,65.0,11.6,5.8,18.9,2.1,6001423602.0,California,Alameda County,1.0,0.0,1.0,0.0,1525.50382995605,,,1083.54005050659,,,10.8,Medium Risk,False,Low Risk
06001423700,6001423700,Alameda,4.6,20.4,4.1,68.0,7.1,5.6,16.4,2.1,6001423700.0,California,Alameda County,1.0,0.0,1.0,0.0,2684.44499744475,,,1280.16515345499,,,10.22,Medium Risk,False,Low Risk
06001423800,6001423800,Alameda,2.7,30.5,6.2,76.1,5.4,8.0,17.9,2.7,6001423800.0,California,Alameda County,1.0,0.0,0.0,0.0,518.304958641529,,,31.4245383883826,,,13.059999999999999,Medium Risk,False,Low Risk
06001423901,6001423901,Alameda,5.6,24.2,4.6,69.2,10.6,7.6,21.9,2.6,6001423901.0,California,Alameda County,1.0,0.0,0.0,0.0,23.6919181719422,,,6.22053230530582,,,12.78,Medium Risk,False,Low Risk
06001423902,6001423902,Alameda,4.0,23.8,4.8,71.4,7.1,7.3,19.5,2.4,6001423902.0,California,Alameda County,1.0,0.0,0.0,0.0,,,,,,,11.88,Medium Risk,False,Low Risk
06001424001,6001424001,Alameda,6.8,24.6,4.1,68.8,10.3,7.9,23.6,2.6,6001424001.0,California,Alameda County,1.0,0.0,0.0,0.0,0.0,,,0.0,,,13.4,Medium Risk,False,Low Risk
06001424002,6001424002,Alameda,6.3,26.6,4.1,70.5,9.9,8.2,22.8,2.7,6001424002.0,California,Alameda County,1.0,0.0,0.0,0.0,267.942349433899,,,41.0445246696472,,,13.6,Medium Risk,False,Low Risk
06001425101,6001425101,Alameda,3.5,27.5,5.5,73.1,7.6,8.4,17.5,2.7,6001425101.0,California,Alameda County,1.0,0.0,0.0,0.0,162.075766384602,0.0,,25.2526759207249,0.0,,12.48,Medium Risk,False,Low Risk
06001425102,6001425102,Alameda,4.0,16.5,2.2,66.4,6.7,4.7,16.0,1.3,6001425102.0,California,Alameda County,1.0,0.0,0.0,0.0,0.0,,,0.0,,,8.68,Low Risk,False,Low Risk
06001425103,6001425103,Alameda,3.8,20.2,2.8,67.9,7.9,5.7,19.1,1.6,6001425103.0,California,Alameda County,1.0,0.0,0.0,0.0,,,,,,,10.319999999999999,Medium Risk,False,Low Risk
06001425104,6001425104,Alameda,5.2,26.2,4.0,69.8,10.1,8.1,22.2,2.5,6001425104.0,California,Alameda County,1.0,0.0,0.0,0.0,483.815223693848,,,169.397440910339,,,13.14,Medium Risk,False,Low Risk
06001426100,6001426100,Alameda,2.4,28.2,5.5,76.2,4.9,8.1,16.3,2.5,6001426100.0,California,Alameda County,1.0,0.0,0.0,0.0,5665.54767436767,,,140.854851247946,,,12.099999999999998,Medium Risk,False,Low Risk
06001426200,6001426200,Alameda,2.9,27.8,5.4,74.2,7.5,8.6,18.0,2.6,6001426200.0,California,Alameda County,1.0,0.0,0.0,0.0,2603.89727883041,,,264.094651460764,,,12.54,Medium Risk,False,Low Risk
06001427100,6001427100,Alameda,3.4,27.7,5.2,74.6,6.3,8.2,17.9,2.5,6001427100.0,California,Alameda County,1.0,0.0,0.0,0.0,31.65402777493,,,2.80407259101048,,,12.48,Medium Risk,False,Low Risk
06001427200,6001427200,Alameda,6.1,27.6,4.9,70.4,11.5,9.9,19.9,2.8,6001427200.0,California,Alameda County,1.0,0.0,1.0,0.0,1596.99816781061,,,348.62734807175,,,13.680000000000001,Medium Risk,False,Low Risk
06001427300,6001427300,Alameda,5.0,28.0,5.4,73.6,8.1,9.9,18.2,2.9,6001427300.0,California,Alameda County,1.0,0.0,0.0,0.0,1664.67412587162,,,324.315252013272,,,13.3,Medium Risk,False,Low Risk
06001427600,6001427600,Alameda,7.1,24.8,4.1,68.9,11.4,8.8,19.5,2.4,6001427600.0,California,Alameda County,1.0,0.0,1.0,0.0,904.566505486146,,,436.122422565706,,,12.86,Medium Risk,False,Low Risk
06001427700,6001427700,Alameda,4.6,26.5,4.9,71.3,9.5,8.6,20.0,2.6,6001427700.0,California,Alameda County,1.0,0.0,0.0,0.0,2819.34807291627,1.82594615221024,,567.652080982924,0.434464693069458,,12.919999999999998,Medium Risk,False,Low Risk
06001427800,6001427800,Alameda,4.9,25.8,5.1,71.2,10.3,8.7,19.7,2.7,6001427800.0,California,Alameda County,1.0,0.0,0.0,0.0,725.435472249985,,,39.6666380167007,,,12.84,Medium Risk,False,Low Risk
06001427900,6001427900,Alameda,4.1,25.9,4.8,72.6,8.2,8.3,19.5,2.4,6001427900.0,California,Alameda County,1.0,0.0,0.0,0.0,2956.98303632613,,,386.555698830525,,,12.52,Medium Risk,False,Low Risk
06001428000,6001428000,Alameda,4.5,23.3,3.6,70.7,7.6,7.6,18.2,2.0,6001428000.0,California,Alameda County,1.0,0.0,0.0,0.0,,,,,,,11.440000000000001,Medium Risk,False,Low Risk
06001428100,6001428100,Alameda,4.4,27.6,5.4,71.8,10.1,9.1,19.8,2.8,6001428100.0,California,Alameda County,1.0,0.0,0.0,0.0,,,,,,,13.26,Medium Risk,False,Low Risk
06001428200,6001428200,Alameda,4.1,28.7,5.4,73.4,8.9,9.5,19.4,2.8,6001428200.0,California,Alameda County,1.0,0.0,0.0,0.0,46.0799908638,,,3.44683212041855,,,13.419999999999998,Medium Risk,False,Low Risk
06001428301,6001428301,Alameda,4.1,25.9,4.5,73.1,7.7,9.1,15.4,2.3,6001428301.0,California,Alameda County,1.0,0.0,0.0,0.0,2783.96555209532,37.9749717712402,,150.807522820076,1.56597822904587,,11.8,Medium Risk,False,Low Risk
06001428302,6001428302,Alameda,2.9,28.7,5.2,76.5,5.1,9.8,14.3,2.5,6001428302.0,California,Alameda County,1.0,0.0,0.0,0.0,5824.91419686005,1155.87923796102,,329.959539948322,23.5422686266829,,12.18,Medium Risk,False,Low Risk
06001428400,6001428400,Alameda,6.0,29.7,6.0,71.6,12.6,10.6,20.7,3.4,6001428400.0,California,Alameda County,1.0,0.0,0.0,0.0,1.12152326107025,0.0,,0.18877124786377,0.0,,14.6,Medium Risk,False,Low Risk
06001428500,6001428500,Alameda,5.0,27.3,5.5,71.3,10.8,9.5,19.4,3.0,6001428500.0,California,Alameda County,1.0,0.0,0.0,0.0,1685.88770289719,,,302.481735853478,,,13.34,Medium Risk,False,Low Risk
06001428600,6001428600,Alameda,4.7,28.0,5.5,72.9,8.5,9.7,17.7,2.9,6001428600.0,California,Alameda County,1.0,0.0,0.0,0.0,2954.22454026341,0.0,,522.22783100605,0.0,,13.12,Medium Risk,False,Low Risk
06001428700,6001428700,Alameda,6.2,26.1,4.6,69.8,11.3,9.0,19.4,2.7,6001428700.0,California,Alameda County,1.0,1.0,1.0,1.0,1302.34052442736,634.020979387686,,857.22735515167,420.058567208238,,13.059999999999999,Medium Risk,True,Moderate Risk: Desert Only
06001430101,6001430101,Alameda,3.7,27.7,4.9,74.0,7.4,10.1,15.7,2.5,6001430101.0,California,Alameda County,1.0,0.0,0.0,0.0,5445.53878444756,4842.7391111287,,446.667324730681,369.514548548983,,12.42,Medium Risk,False,Low Risk
06001430102,6001430102,Alameda,4.2,31.2,6.8,74.2,9.7,10.2,19.0,3.3,6001430102.0,California,Alameda County,0.0,0.0,0.0,0.0,2284.32183529472,1802.20370587846,,163.234028233834,128.782628447181,,14.280000000000001,Medium Risk,False,Low Risk
06001430200,6001430200,Alameda,4.9,29.1,5.9,73.4,9.0,9.6,18.7,2.9,6001430200.0,California,Alameda County,1.0,0.0,0.0,0.0,6809.79845182598,4227.94053916633,,319.125456063543,158.481810358819,,13.64,Medium Risk,False,Low Risk
06001430300,6001430300,Alameda,5.2,27.9,5.5,73.1,8.4,9.0,18.7,2.7,6001430300.0,California,Alameda County,1.0,0.0,0.0,0.0,3670.00002598763,1533.08230352402,,253.402682492509,112.43466562219,,13.26,Medium Risk,False,Low Risk
06001430400,6001430400,Alameda,3.7,29.3,5.6,73.6,8.6,9.1,18.5,2.7,6001430400.0,California,Alameda County,1.0,0.0,0.0,0.0,2046.00001072884,1478.11279165745,,328.053710610839,258.744804990711,,13.24,Medium Risk,False,Low Risk
06001430500,6001430500,Alameda,8.1,28.3,5.3,70.3,11.9,10.3,22.5,3.0,6001430500.0,California,Alameda County,1.0,1.0,1.0,1.0,6048.99999040365,3377.4161073491,,1834.93587840069,1147.87551806588,,14.9,Medium Risk,True,Moderate Risk: Desert Only
06001430600,6001430600,Alameda,5.8,28.8,5.9,72.8,10.7,10.5,19.6,3.0,6001430600.0,California,Alameda County,1.0,0.0,0.0,0.0,5637.94481612742,1885.29762011766,,895.093927415088,237.944453213364,,14.12,Medium Risk,False,Low Risk
06001430700,6001430700,Alameda,5.5,27.2,5.4,71.7,10.3,9.4,19.4,2.8,6001430700.0,California,Alameda County,1.0,0.0,0.0,0.0,1413.44227322936,,,250.433233101387,,,13.38,Medium Risk,False,Low Risk
06001430800,6001430800,Alameda,6.5,28.4,5.8,70.4,12.4,10.4,20.4,3.2,6001430800.0,California,Alameda County,1.0,0.0,0.0,0.0,2263.75421994133,,,366.750185658078,,,14.3,Medium Risk,False,Low Risk
06001430900,6001430900,Alameda,8.4,26.3,4.8,69.7,12.2,9.4,22.3,2.8,6001430900.0,California,Alameda County,1.0,0.0,1.0,0.0,813.948852539063,,,313.891265869141,,,14.24,Medium Risk,False,Low Risk
06001431000,6001431000,Alameda,7.7,27.5,5.3,70.7,11.4,10.3,21.7,3.0,6001431000.0,California,Alameda County,1.0,0.0,1.0,0.0,561.513833674602,,,125.329672130058,,,14.5,Medium Risk,False,Low Risk
06001431100,6001431100,Alameda,8.3,25.1,4.6,68.7,11.8,8.9,22.8,2.6,6001431100.0,California,Alameda County,1.0,0.0,1.0,0.0,1243.06793832779,,,266.09382390976,,,13.940000000000001,Medium Risk,False,Low Risk
06001431200,6001431200,Alameda,6.4,29.4,5.8,72.3,10.1,9.9,21.0,3.1,6001431200.0,California,Alameda County,1.0,0.0,0.0,0.0,1937.05389738083,,,155.704168681055,,,14.5,Medium Risk,False,Low Risk
06001432100,6001432100,Alameda,6.0,27.3,5.0,72.0,9.0,8.9,21.2,2.6,6001432100.0,California,Alameda County,1.0,0.0,0.0,0.0,415.692415356636,,,65.9965318795294,,,13.680000000000001,Medium Risk,False,Low Risk
06001432200,6001432200,Alameda,7.5,31.6,6.2,73.2,11.0,10.9,23.1,3.4,6001432200.0,California,Alameda County,1.0,0.0,0.0,0.0,,,,,,,15.860000000000003,High Risk,False,High Risk: Disease Only
06001432300,6001432300,Alameda,8.4,26.4,4.4,71.0,9.2,9.8,20.5,2.5,6001432300.0,California,Alameda County,1.0,0.0,0.0,0.0,178.734089910984,,,34.2256772369146,,,13.9,Medium Risk,False,Low Risk
06001432400,6001432400,Alameda,12.0,29.0,5.5,69.4,13.5,12.2,22.4,3.3,6001432400.0,California,Alameda County,1.0,0.0,1.0,0.0,1681.81028302633,36.3525366485119,,518.893011750443,12.0367289930582,,16.22,High Risk,False,High Risk: Disease Only
06001432501,6001432501,Alameda,9.6,26.5,5.0,69.2,10.4,10.6,18.7,2.7,6001432501.0,California,Alameda County,1.0,0.0,1.0,0.0,2665.54721708444,,,905.28175967565,,,14.079999999999998,Medium Risk,False,Low Risk
06001432502,6001432502,Alameda,9.1,27.5,5.1,70.4,11.3,11.4,20.2,3.0,6001432502.0,California,Alameda County,1.0,0.0,1.0,0.0,2166.39345544577,,,650.529739975929,,,14.66,Medium Risk,False,Low Risk
06001432601,6001432601,Alameda,7.4,28.8,5.3,71.9,10.1,10.2,21.4,3.0,,,,1.0,0.0,,,,,,,,,14.620000000000001,Medium Risk,False,Low Risk
06001432602,6001432602,Alameda,8.3,30.4,5.5,72.6,10.6,11.0,22.6,3.1,,,,1.0,0.0,,,,,,,,,15.559999999999999,High Risk,False,High Risk: Disease Only
06001432700,6001432700,Alameda,7.8,30.4,6.6,72.6,12.3,11.4,22.7,3.6,6001432700.0,California,Alameda County,1.0,0.0,0.0,0.0,1529.89922134578,,,453.062301246449,,,15.779999999999998,High Risk,False,High Risk: Disease Only
06001432800,6001432800,Alameda,6.1,30.9,6.1,73.6,9.3,11.0,19.3,3.2,6001432800.0,California,Alameda County,1.0,0.0,0.0,0.0,3547.45981087939,619.91706634406,,298.631280881394,26.0640137704322,,14.680000000000001,Medium Risk,False,Low Risk
06001433000,6001433000,Alameda,8.3,30.1,5.7,72.0,10.9,11.3,20.7,3.2,6001433000.0,California,Alameda County,1.0,0.0,0.0,0.0,375.172034285963,,,133.90734549053,,,15.220000000000002,High Risk,False,High Risk: Disease Only
06001433102,6001433102,Alameda,8.9,26.9,5.3,70.6,11.3,11.4,19.3,2.9,6001433102.0,California,Alameda County,1.0,0.0,0.0,0.0,,,,,,,14.36,Medium Risk,False,Low Risk
06001433103,6001433103,Alameda,12.0,28.8,5.2,68.8,14.7,11.5,25.6,3.4,6001433103.0,California,Alameda County,1.0,0.0,0.0,0.0,1.85882771015167,,,0.429652899503708,,,16.619999999999997,High Risk,False,High Risk: Disease Only
06001433104,6001433104,Alameda,11.7,30.5,5.7,70.3,14.1,11.6,25.0,3.5,6001433104.0,California,Alameda County,1.0,0.0,0.0,0.0,1.34724020957947,,,0.296260438859463,,,16.9,High Risk,False,High Risk: Disease Only
06001433200,6001433200,Alameda,9.9,30.6,5.9,71.0,13.4,12.4,21.3,3.6,6001433200.0,California,Alameda County,1.0,0.0,1.0,0.0,682.400246918201,,,362.760035395622,,,16.020000000000003,High Risk,False,High Risk: Disease Only
06001433300,6001433300,Alameda,8.9,29.2,5.7,71.4,11.1,11.8,17.6,3.1,6001433300.0,California,Alameda County,1.0,0.0,1.0,0.0,3356.72899638116,,,786.492791842669,,,14.64,Medium Risk,False,Low Risk
06001433400,6001433400,Alameda,5.2,28.5,5.3,74.0,7.6,11.1,15.0,2.8,6001433400.0,California,Alameda County,1.0,0.0,0.0,0.0,1174.03483722635,0.0576427839696407,,119.270683689325,0.00496330391615629,,13.02,Medium Risk,False,Low Risk
06001433500,6001433500,Alameda,7.4,28.3,5.7,72.3,10.0,11.7,17.9,3.1,6001433500.0,California,Alameda County,1.0,0.0,0.0,0.0,,,,,,,14.2,Medium Risk,False,Low Risk
06001433600,6001433600,Alameda,8.9,30.2,5.7,71.7,11.4,12.0,19.3,3.2,6001433600.0,California,Alameda County,1.0,0.0,0.0,0.0,78.5175290703774,,,30.6893200725317,,,15.220000000000002,High Risk,False,High Risk: Disease Only
06001433700,6001433700,Alameda,14.8,27.4,5.3,67.1,15.1,11.5,25.5,3.2,6001433700.0,California,Alameda County,1.0,0.0,1.0,0.0,1757.9576108586,462.490900039673,,438.550891509978,123.330903530121,,16.9,High Risk,False,High Risk: Disease Only
06001433801,6001433801,Alameda,12.8,28.9,5.3,68.0,15.2,11.9,24.8,3.3,,,,1.0,0.0,,,,,,,,,16.740000000000002,High Risk,False,High Risk: Disease Only
06001433802,6001433802,Alameda,7.8,26.2,4.7,70.3,10.0,10.7,19.1,2.7,,,,1.0,0.0,,,,,,,,,13.7,Medium Risk,False,Low Risk
06001433900,6001433900,Alameda,13.2,27.7,4.6,67.4,15.5,10.9,27.1,3.1,6001433900.0,California,Alameda County,1.0,1.0,1.0,1.0,6461.84002837539,1999.63905847073,,3291.07615744695,883.8559243083,,16.7,High Risk,True,High Risk: Desert + Disease
06001434000,6001434000,Alameda,15.5,30.8,6.4,69.4,16.2,13.3,27.1,4.0,6001434000.0,California,Alameda County,1.0,0.0,1.0,0.0,4334.52394811064,413.437249220908,,1737.56480889767,154.058187238872,,18.62,High Risk,False,High Risk: Disease Only
06001435102,6001435102,Alameda,6.8,24.4,4.6,69.9,9.8,9.0,19.9,2.6,6001435102.0,California,Alameda County,1.0,0.0,0.0,0.0,5179.00001070648,3014.39574824274,,1035.52377254469,632.399335477035,,12.940000000000001,Medium Risk,False,Low Risk
06001435103,6001435103,Alameda,3.9,26.6,4.7,73.3,7.4,9.6,16.0,2.4,6001435103.0,California,Alameda County,0.0,0.0,0.0,0.0,5467.74649128628,3565.12328473416,,333.844188508234,279.64552466211,,12.16,Medium Risk,False,Low Risk
06001435104,6001435104,Alameda,9.2,23.6,3.8,67.1,11.8,8.9,20.7,2.3,6001435104.0,California,Alameda County,1.0,0.0,1.0,0.0,2702.87082229555,0.0,,969.499970745295,0.0,,13.24,Medium Risk,False,Low Risk
06001435200,6001435200,Alameda,6.6,29.3,5.3,72.4,10.1,10.6,22.3,3.0,6001435200.0,California,Alameda County,1.0,0.0,0.0,0.0,2161.40381299518,47.2867050170898,,366.479913920397,8.5733528137207,,14.819999999999999,Medium Risk,False,Low Risk
06001435300,6001435300,Alameda,9.3,26.8,5.1,70.8,10.8,10.1,22.8,3.0,6001435300.0,California,Alameda County,1.0,0.0,0.0,0.0,300.740531921387,,,75.6625080108643,,,14.819999999999999,Medium Risk,False,Low Risk
06001435400,6001435400,Alameda,10.2,29.2,5.6,70.4,12.4,10.7,24.4,3.3,6001435400.0,California,Alameda County,1.0,0.0,0.0,0.0,26.9909925460815,,,7.45826423168182,,,16.02,High Risk,False,High Risk: Disease Only
06001435500,6001435500,Alameda,13.0,29.5,6.3,69.8,13.3,11.9,24.9,3.6,6001435500.0,California,Alameda County,1.0,0.0,1.0,0.0,1714.71001316328,92.4278910160065,,522.539847482927,28.600328207016,,17.119999999999997,High Risk,False,High Risk: Disease Only
06001435601,6001435601,Alameda,17.3,25.8,5.4,67.0,14.9,11.5,26.3,3.2,6001435601.0,California,Alameda County,1.0,0.0,1.0,0.0,2834.27411682159,,,1070.23731756769,,,17.259999999999998,High Risk,False,High Risk: Disease Only
06001435602,6001435602,Alameda,14.6,27.3,5.4,68.6,12.5,10.9,24.6,3.1,6001435602.0,California,Alameda County,1.0,0.0,1.0,0.0,4970.51470212638,32.6898542642593,,1786.19078815077,8.57169315218925,,16.56,High Risk,False,High Risk: Disease Only
06001435700,6001435700,Alameda,13.1,27.8,5.6,67.7,13.8,11.3,22.8,3.2,6001435700.0,California,Alameda County,1.0,0.0,1.0,0.0,1101.13169562072,,,399.284604936838,,,16.119999999999997,High Risk,False,High Risk: Disease Only
06001435800,6001435800,Alameda,9.6,28.1,5.4,70.6,11.3,11.2,20.7,3.0,6001435800.0,California,Alameda County,1.0,0.0,0.0,0.0,296.760082244873,,,30.2352900207043,,,15.0,Medium Risk,False,Low Risk
06001435900,6001435900,Alameda,8.2,27.8,5.6,70.6,11.0,10.9,19.3,3.0,6001435900.0,California,Alameda County,1.0,0.0,0.0,0.0,4027.79970058473,367.295915738214,,836.573533043964,73.2917214571498,,14.36,Medium Risk,False,Low Risk
06001436000,6001436000,Alameda,8.9,26.7,5.1,70.4,9.5,10.0,19.6,2.7,6001436000.0,California,Alameda County,1.0,1.0,1.0,1.0,4547.27231151005,1480.81427757954,,733.749050114071,195.189181256806,,14.060000000000002,Medium Risk,True,Moderate Risk: Desert Only
06001436100,6001436100,Alameda,10.4,28.5,5.8,70.2,11.2,11.4,20.8,3.2,6001436100.0,California,Alameda County,1.0,0.0,0.0,0.0,1375.63801972568,,,260.779782034457,,,15.38,High Risk,False,High Risk: Disease Only
